Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
10.0.0.7-10.0.0.254-43517-1883-6,10.0.0.7,43517,10.0.0.254,1883,6,01/09/2023 01:35:13 PM,119990147,123,123,5408.0,4.0,47.0,0.0,43.96747967479675,5.702939936889028,2.0,0.0,0.032520325203252,0.2539833268567149,45.10370338991251,2.050168335905114,489755.7020408164,500152.51978717867,1009078.0,11.0,119990057.0,983525.0573770492,127257.28348048056,1009162.0,2027.0,119990119.0,983525.5655737708,127730.89498965903,1039836.0,86.0,1,0,0,0,3936,3936,1.025084167952557,1.025084167952557,0.0,47.0,22.09311740890688,22.38020124399983,500.8734077219315,0,0,0,123,246,0,0,0,1.0,22.182926829268293,43.96747967479675,0.032520325203252,0,0,0,178,4,59,2,88,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
10.0.0.12-10.0.0.254-44659-1883-6,10.0.0.12,44659,10.0.0.254,1883,6,01/09/2023 01:35:13 PM,119989683,123,123,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.032520325203252,0.2539833268567149,19.22665301149266,2.050176263904289,489753.8081632655,500146.786446354,1010840.0,6.0,119989666.0,983521.8524590158,127230.93527305922,1010852.0,2148.0,119989654.0,983521.7540983608,127768.41223064109,1044153.0,70.0,1,0,0,0,3936,3936,1.0250881319521443,1.0250881319521443,0.0,21.0,9.41700404858299,9.522341846406322,90.67499423982096,0,0,0,123,246,0,0,0,1.0,9.455284552845528,18.72357723577236,0.032520325203252,0,0,0,71,4,26,2,38,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
10.0.0.3-10.0.0.254-35679-1883-6,10.0.0.3,35679,10.0.0.254,1883,6,01/09/2023 01:35:13 PM,119989651,123,123,2161.0,4.0,20.0,0.0,17.569105691056915,2.3155967995137168,2.0,0.0,0.032520325203252,0.2539833268567149,18.04322274426817,2.0501768106651133,489753.6775510202,500161.9312728429,1010100.0,6.0,119989568.0,983521.0491803276,127318.82474628177,1010112.0,1230.0,119989623.0,983521.5000000002,127745.51624162332,1042069.0,66.0,1,0,0,0,3936,3936,1.0250884053325566,1.0250884053325566,0.0,20.0,8.834008097165993,8.935676718788478,79.84631842269843,0,0,0,123,246,0,0,0,1.0,8.869918699186991,17.56910569105691,0.032520325203252,0,0,0,69,4,24,2,36,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
192.168.137.221-35.169.85.245-38173-443-6,192.168.137.221,38173,35.169.85.245,443,6,01/09/2023 01:35:14 PM,103139173,18,14,552.0,276.0,69.0,0.0,30.666666666666664,35.28038948697904,69.0,0.0,19.714285714285715,32.34769893475618,8.027987581401298,0.3102603896193738,3327070.096774193,6152173.221907868,19741241.0,179.0,102401415.0,6023612.647058824,7881970.292222425,20478245.0,179.0,102400595.0,7876968.846153846,8249919.725838366,20479164.0,4087.0,0,0,0,0,360,280,0.1745214691608977,0.135738920458476,0.0,69.0,25.090909090909093,33.70679052168461,1136.1477272727273,0,0,0,12,32,0,0,0,0.0,25.875,30.666666666666668,19.714285714285715,0,0,0,0,0,0,2,78,2,39,7300,31088,8,20,779508.2857142857,79981.8313571157,956173.0,735418.0,13667854.714285716,5268641.471884148,19741241.0,8578001.0,DoS ICMP Flood,1
10.0.0.14-10.0.0.254-43379-1883-6,10.0.0.14,43379,10.0.0.254,1883,6,01/09/2023 01:35:15 PM,119990358,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246182,2.0,0.0,0.0888888888888888,0.4168181542799854,7.58394270312953,0.750060267342481,1348206.2696629209,1467950.6552507277,3007718.0,9.0,119990263.0,2727051.4318181826,757866.9084292824,3007783.0,2641.0,119990293.0,2727052.113636364,752877.0427422014,3007751.0,45.0,1,0,0,0,1440,1440,0.3750301336712405,0.3750301336712405,0.0,22.0,10.241758241758246,10.953782359776373,119.98534798534806,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
10.0.0.14-10.0.0.254-36405-1883-6,10.0.0.14,36405,10.0.0.254,1883,6,01/09/2023 01:35:15 PM,119990296,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246182,2.0,0.0,0.0888888888888888,0.4168181542799854,7.583946621816818,0.75006065490496,1348205.573033708,1468057.8661538677,3007636.0,10.0,119990250.0,2727051.136363636,758064.0843068794,3007696.0,2111.0,119990236.0,2727050.8181818184,753188.286544306,3007729.0,33.0,1,0,0,0,1440,1440,0.37503032745248,0.37503032745248,0.0,22.0,10.241758241758246,10.953782359776373,119.98534798534806,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
10.0.0.2-10.0.0.254-36947-1883-6,10.0.0.2,36947,10.0.0.254,1883,6,01/09/2023 01:35:16 PM,119987037,35,35,686.0,4.0,22.0,0.0,19.6,6.787531822046518,2.0,0.0,0.1142857142857142,0.4710082159536056,5.750621210856303,0.5833963547245524,1738942.5652173914,1949909.7761185868,4006437.0,12.0,119987023.0,3529030.088235293,1160351.249739005,4006476.0,2542.0,119987022.0,3529030.058823529,1153992.9491684958,4006466.0,44.0,1,0,0,0,1120,1120,0.2916981773622762,0.2916981773622762,0.0,22.0,10.028169014084506,10.930915307362897,119.48490945674048,0,0,0,35,70,0,0,0,1.0,10.17142857142857,19.6,0.1142857142857142,0,0,0,0,0,0,1,22,1,0,502,64,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
10.0.0.2-10.0.0.254-43871-1883-6,10.0.0.2,43871,10.0.0.254,1883,6,01/09/2023 01:35:16 PM,119987565,35,35,686.0,4.0,22.0,0.0,19.6,6.787531822046518,2.0,0.0,0.1142857142857142,0.4710082159536056,5.750595905500707,0.5833937875145645,1738950.2173913044,1949882.3661388475,4007136.0,13.0,119987461.0,3529042.9705882347,1160279.8932125918,4007149.0,1574.0,119987543.0,3529045.382352942,1153898.4615830889,4007227.0,123.0,1,0,0,0,1120,1120,0.2916968937572822,0.2916968937572822,0.0,22.0,10.028169014084506,10.930915307362897,119.48490945674048,0,0,0,35,70,0,0,0,1.0,10.17142857142857,19.6,0.1142857142857142,0,0,0,0,0,0,1,22,1,0,502,64,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS ICMP Flood,1
10.0.0.9-10.0.0.254-35905-1883-6,10.0.0.9,35905,10.0.0.254,1883,6,01/09/2023 01:35:17 PM,119988326,29,29,628.0,4.0,25.0,0.0,21.6551724137931,8.418838832679977,2.0,0.0,0.1379310344827586,0.5157614295551275,5.2671790754043855,0.4833803581858455,2105058.3508771937,2429367.0154273687,5006366.0,10.0,119988235.0,4285294.107142857,1606943.5365888765,5006387.0,1252.0,119988305.0,4285296.607142856,1599510.518578391,5006417.0,57.0,1,0,0,0,928,928,0.2416901790929227,0.2416901790929227,0.0,25.0,11.13559322033898,12.38806103099026,153.46405610753945,0,0,0,29,58,0,0,0,1.0,11.327586206896552,21.655172413793103,0.1379310344827586,0,0,0,0,0,0,1,26,1,0,502,64,26,32,8746391.624999998,8342756.6511216,24995595.0,21.0,5002187.0,1986.785630826029,5006366.0,5000302.0,DoS ICMP Flood,1
10.0.0.9-10.0.0.254-45455-1883-6,10.0.0.9,45455,10.0.0.254,1883,6,01/09/2023 01:35:17 PM,119987806,29,29,624.0,4.0,25.0,0.0,21.51724137931034,8.369249367498226,2.0,0.0,0.1379310344827586,0.5157614295551275,5.233865181266836,0.4833824530469371,2105049.228070176,2429071.2598568704,5007809.0,12.0,119987721.0,4285275.750000001,1606558.6836762617,5007832.0,1399.0,119987783.0,4285277.964285715,1598708.1750017556,5007833.0,52.0,1,0,0,0,928,928,0.2416912265234685,0.2416912265234685,0.0,25.0,11.067796610169491,12.313245470909967,151.61601402688487,0,0,0,29,58,0,0,0,1.0,11.258620689655173,21.517241379310345,0.1379310344827586,0,0,0,0,0,0,1,26,1,0,502,64,26,32,8746018.5,8342525.216209076,24995817.0,23.0,5002482.125,2647.216890973803,5007809.0,5000115.0,DoS ICMP Flood,1
10.0.0.8-10.0.0.254-43951-1883-6,10.0.0.8,43951,10.0.0.254,1883,6,01/09/2023 01:35:17 PM,119988573,29,29,442.0,4.0,18.0,0.0,15.241379310344827,5.834963412872154,2.0,0.0,0.1379310344827586,0.5157614295551275,3.7170206199552016,0.4833793631331877,2105062.6842105263,2429133.8041391573,5008553.0,11.0,119988552.0,4285305.428571429,1606316.3718372548,5008565.0,2324.0,119988561.0,4285305.75,1598813.4775559313,5008572.0,48.0,1,0,0,0,928,928,0.2416896815665938,0.2416896815665938,0.0,18.0,7.864406779661017,8.683034641776922,75.3950905902981,0,0,0,29,58,0,0,0,1.0,8.0,15.241379310344827,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,10710374.285714284,9756905.50842962,29995959.0,12.0,5002293.714285715,2854.394898764956,5008553.0,5000495.0,DoS ICMP Flood,1
10.0.0.8-10.0.0.254-43083-1883-6,10.0.0.8,43083,10.0.0.254,1883,6,01/09/2023 01:35:17 PM,119987483,29,29,440.0,4.0,18.0,0.0,15.172413793103448,5.80067093112784,2.0,0.0,0.1379310344827586,0.5157614295551275,3.700385981094378,0.4833837542871034,2105043.5614035097,2429025.6750278347,5009472.0,11.0,119987461.0,4285266.464285715,1606095.7583291614,5009489.0,2220.0,119987466.0,4285266.642857143,1598564.2174441968,5009491.0,132.0,1,0,0,0,928,928,0.2416918771435517,0.2416918771435517,0.0,18.0,7.813559322033899,8.623293586861886,74.36119228521332,0,0,0,29,58,0,0,0,1.0,7.948275862068965,15.172413793103448,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,8121161.75,7036056.597586824,14997317.0,17.0,5002431.625,3053.746595226506,5009472.0,5000271.0,DoS ICMP Flood,1
192.168.137.174-173.194.194.206-40096-443-6,192.168.137.174,40096,173.194.194.206,443,6,01/09/2023 01:35:24 PM,105738556,14,11,389.0,98.0,317.0,0.0,27.78571428571428,83.85351565624478,26.0,0.0,8.909090909090908,12.372991113344789,4.605699362870058,0.2364322054861426,4405773.166666666,6061185.18177368,14292403.0,3002.0,104999633.0,8076894.846153846,7143918.693127403,15054203.0,51579.0,104950092.0,10495009.2,6357900.484356273,15081093.0,3002.0,0,0,0,0,448,352,0.1324020350722398,0.1040301704139027,0.0,317.0,18.730769230769223,61.80586230597075,3819.964615384616,0,0,0,8,25,0,0,0,0.0,19.48,27.785714285714285,8.909090909090908,0,0,0,0,0,0,1,48,1,12,513,509,4,32,889976.7142857142,262964.0750956388,1486280.0,788464.0,13407638.142857144,2241391.190868849,14292403.0,8325588.0,DoS ICMP Flood,1
192.168.137.233-52.12.196.80-40128-8883-6,192.168.137.233,40128,52.12.196.80,8883,6,01/09/2023 01:35:21 PM,106725449,10,8,138.0,138.0,69.0,0.0,13.8,29.09295447354909,69.0,0.0,17.25,31.940793442153023,2.5860748545550742,0.1686570557318526,6277967.588235294,8805088.370635457,21294398.0,88149.0,105987041.0,11776337.888888888,10063855.534581335,22032903.0,88149.0,105988476.0,15141210.857142856,8731957.910575181,22029741.0,1652031.0,0,0,0,0,320,256,0.0936983642954737,0.0749586914363789,0.0,69.0,14.526315789473689,28.900919672126992,835.2631578947369,0,0,0,4,18,0,0,0,0.0,15.333333333333334,13.8,17.25,0,0,0,0,0,0,1,23,1,23,3650,27,2,32,1741428.2,1478819.1134270614,4017659.0,735343.0,19455980.0,1283707.7501511003,21294398.0,17990043.0,DoS ICMP Flood,1
192.168.137.140-54.188.99.4-40969-8886-6,192.168.137.140,40969,54.188.99.4,8886,6,01/09/2023 01:35:25 PM,61110241,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.516427942085844,0.0981832161323009,12222048.2,26407760.29396512,59460930.0,244306.0,60529388.0,20176462.666666664,34488856.38494069,60000757.0,244306.0,60286089.0,60286089.0,0.0,60286089.0,60286089.0,1,0,0,0,80,40,0.0654554774215339,0.0327277387107669,0.0,69.0,49.285714285714285,33.6685525167244,1133.571428571429,0,0,0,4,6,0,0,0,0.0,57.5,34.5,69.0,0,0,0,0,0,0,4,138,2,138,3483,3750,1,20,824152.0,0.0,824152.0,824152.0,59460930.0,0.0,59460930.0,59460930.0,DoS ICMP Flood,1
192.168.137.174-173.194.194.206-46826-8883-6,192.168.137.174,46826,173.194.194.206,8883,6,01/09/2023 01:35:26 PM,60942160,4,2,62.0,62.0,31.0,0.0,15.5,17.8978583448784,31.0,31.0,31.0,0.0,2.034716196472196,0.0984540095067191,12188432.0,26347439.853490964,59316401.0,52515.0,60201669.0,20067223.0,34629639.65177738,60054079.0,52515.0,60151967.0,60151967.0,0.0,60151967.0,60151967.0,1,0,0,0,128,64,0.0656360063378127,0.0328180031689063,0.0,31.0,22.142857142857142,15.126451130702264,228.80952380952385,0,0,0,4,6,0,0,0,0.0,25.83333333333333,15.5,31.0,0,0,0,0,0,0,4,62,2,62,316,265,1,32,790193.0,0.0,790193.0,790193.0,59316401.0,0.0,59316401.0,59316401.0,DoS ICMP Flood,1
192.168.137.105-52.40.210.103-38446-18665-6,192.168.137.105,38446,52.40.210.103,18665,6,01/09/2023 01:35:29 PM,91081085,8,4,424.0,776.0,106.0,0.0,53.0,56.65938328543397,194.0,194.0,194.0,0.0,13.175073617096238,0.1317507361709624,8280098.636363637,13478225.532167424,29278537.0,89204.0,90348614.0,12906944.857142858,15982749.606740477,30013853.0,89204.0,90257277.0,30085759.0,15998.961122522926,30102258.0,30070312.0,1,0,0,0,256,128,0.0878338241139749,0.0439169120569874,0.0,194.0,100.46153846153848,79.33117859603433,6293.435897435896,0,0,0,8,12,0,0,0,0.0,108.83333333333331,53.0,194.0,0,0,0,0,0,0,2,141,1,258,14526,734,3,32,824857.6666666666,1253.0986925750633,826245.0,823808.0,29260930.33333333,16511.458395106514,29278537.0,29245792.0,DoS ICMP Flood,1
192.168.137.174-34.66.16.188-34016-443-6,192.168.137.174,34016,34.66.16.188,443,6,01/09/2023 01:35:29 PM,91017168,8,4,1024.0,656.0,256.0,0.0,128.0,136.8377558591613,164.0,164.0,164.0,0.0,18.458056176830286,0.1318432584059306,8274287.999999999,13499428.707273016,29288116.0,49897.0,90280938.0,12897276.857142858,16022060.822335346,30025969.0,49897.0,90228301.0,30076100.33333333,556.9688800402886,30076618.0,30075511.0,1,0,0,0,256,128,0.0878955056039537,0.0439477528019768,0.0,256.0,148.9230769230769,110.66048793378596,12245.743589743588,0,0,0,8,12,0,0,0,0.0,161.33333333333334,128.0,164.0,0,0,0,0,0,0,2,341,1,218,1424,331,3,32,788790.3333333334,426.2033943240402,789173.0,788331.0,29287431.666666668,599.5200858464489,29288116.0,29286999.0,DoS ICMP Flood,1
10.0.0.6-10.0.0.254-35017-1883-6,10.0.0.6,35017,10.0.0.254,1883,6,01/09/2023 01:35:22 PM,119980555,17,17,193.0,4.0,15.0,0.0,11.352941176470589,5.957570566835405,2.0,0.0,0.2352941176470588,0.6642111641550714,1.641932728182496,0.2833792525797201,3635774.3939393936,4761694.124601741,10003260.0,13.0,119980542.0,7498783.875,4193557.669397634,10003278.0,2594.0,119980534.0,7498783.375,4181430.320026261,10003308.0,116.0,1,0,0,0,544,544,0.14168962628986,0.14168962628986,0.0,15.0,6.057142857142857,7.087448960882134,50.23193277310924,0,0,0,17,34,0,0,0,1.0,6.235294117647059,11.352941176470589,0.2352941176470588,0,0,0,0,0,0,1,14,1,0,502,64,14,32,174341.8333333333,407090.04147437215,1046165.0,17.0,9824036.666666666,385808.6911779258,10003260.0,8997239.0,DoS ICMP Flood,1
