Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.137.48-192.168.137.250-36811-1883-6,192.168.137.48,36811,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,9455,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3172.9243786356424,634.5848757271285,1891.0,2148.6749405156656,5185.0,1.0,9455.0,2363.75,2751.768567666983,5185.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,528.8207297726071,105.76414595452142,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-36811-1883-6,192.168.137.48,36811,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,3653,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1094.9904188338353,1094.9904188338353,1217.6666666666667,1140.53686189151,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,696.0,984.292639411674,1392.0,0.0,0,0,0,0,20,96,273.7476047084588,821.2428141253764,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-44419-1883-6,192.168.137.48,44419,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,7263,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,4130.524576621231,826.1049153242461,1452.6,605.200214804985,2109.0,475.0,7263.0,1815.75,1049.983928448431,3001.0,475.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,688.4207627702051,137.68415255404102,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-44419-1883-6,192.168.137.48,44419,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,2859,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1399.0905911157747,1399.0905911157747,953.0,1650.64441961314,2859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,96,349.7726477789437,1049.3179433368311,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-47659-1883-6,192.168.137.48,47659,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,10225,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,2933.98533007335,586.7970660146699,2045.0,1434.612142706174,3889.0,529.0,10225.0,2556.25,2274.098704248931,5070.0,529.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,488.99755501222495,97.799511002445,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-47659-1883-6,192.168.137.48,47659,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,1723,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,2321.532211259432,2321.532211259432,574.3333333333333,994.7745138137252,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,96,580.3830528148578,1741.1491584445737,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-33795-1883-6,192.168.137.48,33795,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,8877,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3379.5201081446435,675.9040216289287,1775.4,1595.6087553031286,4379.0,1.0,8877.0,2219.25,1856.707188366904,4379.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,563.2533513574406,112.65067027148812,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-33795-1883-6,192.168.137.48,33795,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,3533,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1132.1822813472968,1132.1822813472968,1177.6666666666667,1107.0249921900288,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.0,668.0,944.6946596652276,1336.0,0.0,0,0,0,0,20,96,283.0455703368242,849.1367110104727,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-35425-1883-6,192.168.137.48,35425,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,6645,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,4514.6726862302485,902.9345372460496,1329.0,1125.3277300413422,2911.0,2.0,6645.0,1661.25,1839.620862206848,4164.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,752.4454477050414,150.48908954100827,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-35425-1883-6,192.168.137.48,35425,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,2044,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1956.9471624266143,1956.9471624266143,681.3333333333334,590.2968179935696,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,519.5,734.6839456528229,1039.0,0.0,0,0,0,0,20,96,489.2367906066536,1467.710371819961,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-35281-1883-6,192.168.137.48,35281,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,8753,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3427.3963212612816,685.4792642522564,1750.6,1282.902295578272,3387.0,6.0,8753.0,2188.25,1568.3380534820928,3387.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,571.2327202102136,114.24654404204271,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-35281-1883-6,192.168.137.48,35281,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,1886,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,2120.8907741251323,2120.8907741251323,628.6666666666667,1088.882607691634,1886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,96,530.2226935312831,1590.6680805938493,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-55769-1883-6,192.168.137.48,55769,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,8182,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3666.5851869958447,733.317037399169,1636.4,1127.9970301379344,3266.0,287.0,8182.0,2045.5,1260.8976960879895,3266.0,287.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,611.097531165974,122.21950623319482,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-55769-1883-6,192.168.137.48,55769,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,3164,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1264.2225031605562,1264.2225031605562,1054.6666666666667,913.4343618089551,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,785.5,1110.8647532440662,1571.0,0.0,0,0,0,0,20,96,316.05562579013906,948.1668773704172,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-39913-1883-6,192.168.137.48,39913,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,8369,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3584.657665192974,716.9315330385948,1673.8,1241.3269915699086,3397.0,49.0,8369.0,2092.25,1837.476054265742,3872.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,597.4429441988291,119.4885888397658,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-39913-1883-6,192.168.137.48,39913,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,2605,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1535.5086372360845,1535.5086372360845,868.3333333333333,1503.9974512389751,2605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,96,383.8771593090211,1151.631477927063,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-35765-1883-6,192.168.137.48,35765,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,7888,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3803.245436105477,760.6490872210954,1577.6,1106.105917170684,2907.0,444.0,7888.0,1972.0,2015.764040424044,4697.0,444.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,633.8742393509128,126.77484787018255,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-35765-1883-6,192.168.137.48,35765,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,2001,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1999.0004997501248,1999.0004997501248,667.0,1155.2778886484411,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,96,499.7501249375312,1499.2503748125937,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-55853-1883-6,192.168.137.48,55853,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,7731,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3880.4811796662784,776.0962359332557,1546.2,1125.9630100496197,3209.0,278.0,7731.0,1932.75,1217.5238190688508,3209.0,278.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,646.7468632777131,129.34937265554262,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-55853-1883-6,192.168.137.48,55853,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,2463,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1624.0357287860334,1624.0357287860334,821.0,730.0143834199433,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,698.5,987.8281733176068,1397.0,0.0,0,0,0,0,20,96,406.00893219650834,1218.026796589525,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-55031-1883-6,192.168.137.48,55031,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,8495,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3531.489111241907,706.2978222483813,1699.0,1731.6360760852726,4053.0,1.0,8495.0,2123.75,2456.2271033708043,4440.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,588.5815185403178,117.71630370806356,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-55031-1883-6,192.168.137.48,55031,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,2102,1,3,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,1902.9495718363464,1902.9495718363464,700.6666666666667,1213.5902658365933,2102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,96,475.73739295908655,1427.2121788772597,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,1,1,3,0,0,0,3.0,1.0,0.0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,509,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
192.168.137.48-192.168.137.250-47489-1883-6,192.168.137.48,47489,192.168.137.250,1883,6,28/08/2023 11:46:22 AM,7967,5,1,30.0,0.0,16.0,0.0,6.0,8.246211251235321,0.0,0.0,0.0,0.0,3765.53282289444,753.1065645788879,1593.4,1049.3589948154065,2691.0,56.0,7967.0,1991.75,1791.9740278995862,4132.0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156,40,627.5888038157399,125.517760763148,0.0,16.0,4.285714285714286,7.341986237031632,53.90476190476191,1,2,1,2,4,0,0,0,0.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,65160,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT Malformed,1
